interaction_id,lead_id,employee_id,interaction_date,interaction_type,customer_response,objection_category,follow_up_required,next_follow_up_date,interaction_outcome,remarks
2769,1000,1,2025-06-06,Email,No Response,No Objection,False,,Lost,Customer is interested in proceeding.
2770,1001,10,2024-12-26,Email,Interested,No Objection,True,2024-12-30,Converted,Customer appreciated the itinerary.
2771,1001,3,2025-01-01,Email,Interested,No Objection,True,2025-01-04,Converted,Customer appreciated the itinerary.
2772,1001,1,2024-12-31,WhatsApp,Very Interested,No Objection,True,2025-01-03,Converted,Booking confirmed.
2773,1001,10,2025-01-04,Call,Very Interested,No Objection,False,,Converted,Booking confirmed.
2774,1002,1,2025-05-11,Call,Not Interested,Family Decision,True,2025-05-15,Lost,Spouse approval pending.
2775,1002,1,2025-05-13,Call,No Response,No Objection,True,2025-05-20,Lost,Booking confirmed.
2776,1002,12,2025-05-17,Call,No Response,No Objection,True,2025-05-19,Lost,Booking confirmed.
2777,1002,5,2025-05-25,Email,Not Interested,Need Customization,False,,Lost,Asked to include extra sightseeing.
2778,1003,1,2026-02-19,Call,Very Interested,No Objection,True,2026-02-24,Converted,Customer appreciated the itinerary.
2779,1003,9,2026-02-23,Call,Very Interested,No Objection,True,2026-03-01,Converted,Booking confirmed.
2780,1003,10,2026-02-22,Call,Interested,No Objection,True,2026-02-24,Converted,Booking confirmed.
2781,1003,7,2026-02-25,WhatsApp,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
2782,1004,7,2025-02-15,WhatsApp,Interested,No Objection,True,2025-02-19,Follow-up Scheduled,Booking confirmed.
2783,1004,10,2025-02-19,WhatsApp,Need More Information,Travel Date Issue,True,2025-02-24,Follow-up Scheduled,Office leave not approved yet.
2784,1004,3,2025-02-26,WhatsApp,Need More Information,Family Decision,True,2025-03-02,Follow-up Scheduled,Waiting for family confirmation.
2785,1004,1,2025-03-03,Call,Interested,No Objection,False,,Quotation Shared,Quotation shared successfully.
2786,1005,2,2024-04-16,Call,Interested,No Objection,True,2024-04-21,Follow-up Scheduled,Customer appreciated the itinerary.
2787,1005,1,2024-04-19,WhatsApp,Need Time,Competitor,False,,Quotation Shared,Waiting for competitor quotation.
2788,1006,6,2024-04-22,Call,Interested,No Objection,False,,Quotation Shared,Customer is interested in proceeding.
2789,1008,10,2023-11-02,Call,Very Interested,No Objection,True,2023-11-06,Converted,Quotation shared successfully.
2790,1008,10,2023-11-05,Call,Interested,No Objection,False,,Converted,Quotation shared successfully.
2791,1009,7,2025-10-06,Call,Need Time,Budget Issue,False,,Quotation Shared,Customer requested a lower-priced package.
2792,1010,12,2026-08-31,Email,Very Interested,No Objection,True,2026-09-03,Converted,Quotation shared successfully.
2793,1010,3,2026-09-02,Call,Very Interested,No Objection,True,2026-09-06,Converted,Booking confirmed.
2794,1010,4,2026-09-10,SMS,Interested,No Objection,True,2026-09-12,Converted,Booking confirmed.
2795,1010,11,2026-09-09,Call,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
2796,1011,8,2023-11-18,WhatsApp,Need Time,Payment Issue,True,2023-11-22,Follow-up Scheduled,Requested EMI option.
2797,1011,7,2023-11-24,Call,Need More Information,Budget Issue,True,2023-11-30,Follow-up Scheduled,Waiting for salary before confirming.
2798,1011,5,2023-11-27,Call,Need More Information,Budget Issue,True,2023-11-30,Follow-up Scheduled,Customer requested a lower-priced package.
2799,1011,6,2023-11-26,Call,Need Time,Family Decision,False,,Quotation Shared,Waiting for family confirmation.
2800,1012,11,2026-02-12,Call,Need Time,Travel Date Issue,False,,Quotation Shared,Travel dates do not match schedule.
2801,1013,10,2025-02-02,Call,Need Time,Budget Issue,False,,Quotation Shared,Waiting for salary before confirming.
2802,1014,7,2024-10-07,WhatsApp,Very Interested,No Objection,True,2024-10-09,Converted,Customer appreciated the itinerary.
2803,1014,1,2024-10-12,Call,Very Interested,No Objection,False,,Converted,Customer is interested in proceeding.
2804,1015,8,2024-02-21,Call,Interested,No Objection,True,2024-02-23,Converted,Customer appreciated the itinerary.
2805,1015,8,2024-02-24,Call,Interested,No Objection,True,2024-03-01,Converted,Customer appreciated the itinerary.
2806,1015,5,2024-03-02,Call,Very Interested,No Objection,True,2024-03-07,Converted,Quotation shared successfully.
2807,1015,7,2024-03-07,Call,Interested,No Objection,False,,Converted,Booking confirmed.
2808,1016,2,2025-12-12,Call,Interested,No Objection,True,2025-12-14,Converted,Booking confirmed.
2809,1016,4,2025-12-16,SMS,Very Interested,No Objection,True,2025-12-18,Converted,Customer is interested in proceeding.
2810,1016,4,2025-12-16,Call,Interested,No Objection,True,2025-12-22,Converted,Booking confirmed.
2811,1016,6,2025-12-17,Email,Very Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
2812,1017,9,2024-07-23,Call,Very Interested,No Objection,True,2024-07-29,Converted,Quotation shared successfully.
2813,1017,8,2024-07-29,Email,Very Interested,No Objection,True,2024-08-03,Converted,Booking confirmed.
2814,1017,4,2024-07-29,Call,Very Interested,No Objection,True,2024-08-01,Converted,Customer appreciated the itinerary.
2815,1017,12,2024-07-29,Email,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
2816,1018,11,2023-10-02,WhatsApp,Very Interested,No Objection,True,2023-10-06,Converted,Quotation shared successfully.
2817,1018,1,2023-10-05,WhatsApp,Interested,No Objection,True,2023-10-07,Converted,Customer appreciated the itinerary.
2818,1018,1,2023-10-13,Call,Interested,No Objection,True,2023-10-20,Converted,Quotation shared successfully.
2819,1018,5,2023-10-13,Email,Very Interested,No Objection,True,2023-10-17,Converted,Quotation shared successfully.
2820,1018,3,2023-10-20,WhatsApp,Interested,No Objection,False,,Converted,Quotation shared successfully.
2821,1019,10,2023-12-15,Call,No Response,No Objection,False,,Quotation Shared,Customer appreciated the itinerary.
2822,1020,3,2023-09-18,Call,Interested,No Objection,True,2023-09-22,Converted,Customer appreciated the itinerary.
2823,1020,7,2023-09-19,Call,Interested,No Objection,False,,Converted,Quotation shared successfully.
2824,1022,7,2023-10-01,WhatsApp,Interested,No Objection,True,2023-10-07,Follow-up Scheduled,Customer is interested in proceeding.
2825,1022,12,2023-10-04,Call,Interested,No Objection,True,2023-10-06,Follow-up Scheduled,Customer appreciated the itinerary.
2826,1022,7,2023-10-12,Call,Interested,No Objection,False,,Quotation Shared,Quotation shared successfully.
2827,1023,5,2026-06-07,WhatsApp,Interested,No Objection,False,,Quotation Shared,Booking confirmed.
2828,1024,12,2026-01-26,WhatsApp,Interested,No Objection,True,2026-02-02,Converted,Quotation shared successfully.
2829,1024,1,2026-01-28,SMS,Interested,No Objection,True,2026-02-04,Converted,Customer appreciated the itinerary.
2830,1024,1,2026-02-02,Call,Very Interested,No Objection,True,2026-02-05,Converted,Customer is interested in proceeding.
2831,1024,8,2026-02-09,WhatsApp,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
2832,1025,10,2025-10-10,WhatsApp,Interested,No Objection,True,2025-10-13,Follow-up Scheduled,Booking confirmed.
2833,1025,11,2025-10-17,Email,Interested,No Objection,True,2025-10-20,Follow-up Scheduled,Customer is interested in proceeding.
2834,1025,2,2025-10-19,Call,Interested,No Objection,False,,Quotation Shared,Customer is interested in proceeding.
2835,1026,12,2026-03-06,WhatsApp,Very Interested,No Objection,True,2026-03-13,Converted,Quotation shared successfully.
2836,1026,6,2026-03-11,Call,Interested,No Objection,False,,Converted,Customer appreciated the itinerary.
2837,1027,4,2025-04-16,Call,Very Interested,No Objection,True,2025-04-21,Converted,Quotation shared successfully.
2838,1027,5,2025-04-20,WhatsApp,Interested,No Objection,True,2025-04-22,Converted,Quotation shared successfully.
2839,1027,7,2025-04-19,Call,Very Interested,No Objection,True,2025-04-26,Converted,Customer is interested in proceeding.
2840,1027,12,2025-04-22,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
2841,1028,9,2026-06-13,Call,Interested,No Objection,True,2026-06-15,Follow-up Scheduled,Customer appreciated the itinerary.
2842,1028,12,2026-06-15,WhatsApp,Need More Information,Travel Date Issue,True,2026-06-21,Follow-up Scheduled,Office leave not approved yet.
2843,1028,2,2026-06-15,Call,Need More Information,Travel Date Issue,False,,Quotation Shared,Office leave not approved yet.
2844,1030,5,2025-03-27,WhatsApp,Very Interested,No Objection,True,2025-03-31,Converted,Booking confirmed.
2845,1030,3,2025-03-29,Call,Interested,No Objection,True,2025-04-05,Converted,Customer appreciated the itinerary.
2846,1030,6,2025-03-29,Call,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
2847,1031,12,2024-06-05,Call,Very Interested,No Objection,True,2024-06-09,Converted,Customer is interested in proceeding.
2848,1031,2,2024-06-12,Call,Interested,No Objection,False,,Converted,Booking confirmed.
2849,1032,11,2025-11-11,Call,Interested,No Objection,True,2025-11-15,Converted,Customer is interested in proceeding.
2850,1032,1,2025-11-11,Call,Interested,No Objection,True,2025-11-16,Converted,Customer is interested in proceeding.
2851,1032,5,2025-11-15,Call,Interested,No Objection,True,2025-11-21,Converted,Quotation shared successfully.
2852,1032,5,2025-11-17,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
2853,1033,11,2024-12-26,Email,Interested,No Objection,True,2025-01-01,Converted,Customer appreciated the itinerary.
2854,1033,5,2024-12-31,WhatsApp,Interested,No Objection,False,,Converted,Booking confirmed.
2855,1034,10,2023-10-10,Call,Need Time,Need Customization,False,,Quotation Shared,Asked to include extra sightseeing.
2856,1036,4,2025-05-22,Call,Need Time,Budget Issue,True,2025-05-25,Follow-up Scheduled,Customer requested a lower-priced package.
2857,1036,1,2025-05-29,Call,Need More Information,Family Decision,True,2025-06-05,Follow-up Scheduled,Waiting for family confirmation.
2858,1036,10,2025-06-03,WhatsApp,Need More Information,Travel Date Issue,False,,Quotation Shared,Office leave not approved yet.
2859,1037,10,2025-10-28,Call,No Response,No Objection,True,2025-10-31,Lost,Quotation shared successfully.
2860,1037,10,2025-10-30,Call,No Response,No Objection,True,2025-11-01,Lost,Quotation shared successfully.
2861,1037,2,2025-11-05,Call,No Response,No Objection,True,2025-11-08,Lost,Quotation shared successfully.
2862,1037,10,2025-11-12,Call,No Response,No Objection,False,,Lost,Quotation shared successfully.
2863,1038,3,2026-02-24,Call,Very Interested,No Objection,True,2026-02-27,Converted,Customer appreciated the itinerary.
2864,1038,2,2026-03-02,Email,Very Interested,No Objection,True,2026-03-07,Converted,Booking confirmed.
2865,1038,6,2026-03-03,Call,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
2866,1039,9,2026-07-01,Call,Not Interested,Need Customization,True,2026-07-04,Lost,Asked to include extra sightseeing.
2867,1039,3,2026-07-02,Call,No Response,No Objection,False,,Lost,Quotation shared successfully.
2868,1040,6,2026-03-24,SMS,No Response,No Objection,False,,Quotation Shared,Customer is interested in proceeding.
2869,1043,11,2026-02-23,Call,Very Interested,No Objection,True,2026-03-02,Converted,Customer is interested in proceeding.
2870,1043,3,2026-02-27,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
2871,1044,12,2024-01-25,WhatsApp,Interested,No Objection,True,2024-01-28,Follow-up Scheduled,Customer appreciated the itinerary.
2872,1044,3,2024-01-26,Call,Need More Information,Need Customization,True,2024-02-02,Follow-up Scheduled,Customer requested a customized itinerary.
2873,1044,12,2024-01-28,Call,Need More Information,Budget Issue,True,2024-02-04,Follow-up Scheduled,Customer requested a lower-priced package.
2874,1044,11,2024-02-01,SMS,Need More Information,Office Leave,False,,Quotation Shared,Customer will confirm after leave approval.
2875,1045,4,2023-09-12,Call,Need More Information,Budget Issue,True,2023-09-17,Follow-up Scheduled,Customer requested a lower-priced package.
2876,1045,5,2023-09-15,WhatsApp,Need More Information,Budget Issue,True,2023-09-21,Follow-up Scheduled,Waiting for salary before confirming.
2877,1045,8,2023-09-19,Call,Need More Information,Family Decision,False,,Quotation Shared,Waiting for family confirmation.
2878,1046,6,2026-09-05,WhatsApp,No Response,No Objection,False,,Quotation Shared,Customer is interested in proceeding.
2879,1047,7,2024-01-22,Call,Not Interested,Travel Date Issue,True,2024-01-29,Lost,Office leave not approved yet.
2880,1047,6,2024-01-26,Call,No Response,No Objection,True,2024-02-01,Lost,Customer appreciated the itinerary.
2881,1047,12,2024-01-27,WhatsApp,No Response,No Objection,False,,Lost,Quotation shared successfully.
2882,1048,7,2024-06-10,Call,Interested,No Objection,True,2024-06-14,Follow-up Scheduled,Customer is interested in proceeding.
2883,1048,7,2024-06-15,WhatsApp,Need Time,Budget Issue,False,,Quotation Shared,Waiting for salary before confirming.
2884,1050,1,2023-09-18,WhatsApp,Interested,No Objection,True,2023-09-25,Converted,Booking confirmed.
2885,1050,11,2023-09-20,WhatsApp,Interested,No Objection,True,2023-09-27,Converted,Customer is interested in proceeding.
2886,1050,7,2023-09-22,Call,Very Interested,No Objection,False,,Converted,Quotation shared successfully.
2887,1051,3,2024-06-07,WhatsApp,Interested,No Objection,True,2024-06-10,Follow-up Scheduled,Customer is interested in proceeding.
2888,1051,8,2024-06-12,Call,Interested,No Objection,True,2024-06-16,Follow-up Scheduled,Booking confirmed.
2889,1051,3,2024-06-18,WhatsApp,Need More Information,Travel Date Issue,True,2024-06-22,Follow-up Scheduled,Requested a different departure date.
2890,1051,9,2024-06-12,Email,Need Time,Family Decision,False,,Quotation Shared,Spouse approval pending.
2891,1052,9,2024-03-23,Call,Very Interested,No Objection,True,2024-03-26,Converted,Customer is interested in proceeding.
2892,1052,4,2024-03-25,Call,Interested,No Objection,True,2024-03-31,Converted,Customer is interested in proceeding.
2893,1052,1,2024-04-04,Call,Very Interested,No Objection,True,2024-04-08,Converted,Customer is interested in proceeding.
2894,1052,12,2024-04-02,WhatsApp,Interested,No Objection,True,2024-04-07,Converted,Quotation shared successfully.
2895,1052,10,2024-03-31,Call,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
2896,1053,7,2026-04-19,Call,Need Time,Travel Date Issue,False,,Quotation Shared,Office leave not approved yet.
2897,1054,3,2025-03-12,Email,Interested,No Objection,True,2025-03-15,Converted,Customer appreciated the itinerary.
2898,1054,7,2025-03-19,Call,Very Interested,No Objection,True,2025-03-25,Converted,Quotation shared successfully.
2899,1054,6,2025-03-19,Call,Very Interested,No Objection,True,2025-03-26,Converted,Quotation shared successfully.
2900,1054,2,2025-03-24,WhatsApp,Very Interested,No Objection,True,2025-03-27,Converted,Quotation shared successfully.
2901,1054,6,2025-04-01,WhatsApp,Interested,No Objection,False,,Converted,Customer is interested in proceeding.
