payment_id,booking_id,payment_timestamp,payment_method,payment_status,transaction_id,amount_paid,refund_amount,currency
1519,1519,2026-07-30 21:07:37,UPI,Pending,TPPAY1XP1SNZWDG,0.0,0.0,INR
1520,1520,2025-07-24 03:01:32,Debit Card,Pending,TPPAYW6WDW8NLJP,25783.2,0.0,INR
1521,1521,2024-10-03 11:54:12,Debit Card,Paid,TPPAY15ICCY2J8V,80344.0,0.0,INR
1522,1522,2023-11-25 18:05:24,Debit Card,Paid,TPPAY0S0M77XS5V,77215.0,0.0,INR
1523,1523,2026-07-26 01:47:49,Credit Card,Paid,TPPAYJW2MX4C31K,71920.0,0.0,INR
1524,1524,2026-08-14 23:44:22,Credit Card,Paid,TPPAY4ZPI24J6A7,115866.75,0.0,INR
1525,1525,2026-07-12 15:04:04,UPI,Paid,TPPAYENPIRN3JDZ,34439.4,0.0,INR
1526,1526,2026-06-21 00:31:05,UPI,Paid,TPPAYAJVNCYJ0BH,66916.0,0.0,INR
1527,1527,2023-12-27 16:37:50,UPI,Paid,TPPAYSSZ0DFDVLZ,30624.0,0.0,INR
1528,1528,2025-10-20 23:57:39,Debit Card,Refunded,TPPAYZ9TD9XXYC1,66298.0,66298.0,INR
1529,1529,2026-06-29 06:21:11,UPI,Paid,TPPAYQGYC8O20HB,44292.0,0.0,INR
1530,1530,2026-09-06 05:45:01,Credit Card,Pending,TPPAY66F63QKIU1,0.0,0.0,INR
1531,1531,2026-08-28 20:59:55,UPI,Paid,TPPAYCRDJVHM8NH,26511.0,0.0,INR
1532,1532,2025-09-25 20:08:22,UPI,Paid,TPPAYWWIND5S9SO,34818.0,0.0,INR
1533,1533,2026-07-06 06:21:09,Debit Card,Paid,TPPAYOD6QFDJE6X,25632.0,0.0,INR
1534,1534,2024-11-26 16:50:33,UPI,Paid,TPPAYFLTN082807,46634.4,0.0,INR
1535,1535,2024-03-16 12:03:17,Credit Card,Paid,TPPAYAC3EOHCAFV,39207.0,0.0,INR
1536,1536,2025-10-23 16:30:29,Wallet,Paid,TPPAYPDEUUXZLY3,114330.0,0.0,INR
1537,1537,2025-05-31 17:51:01,Debit Card,Paid,TPPAYOK06MNNAKC,79764.0,0.0,INR
1538,1538,2024-10-04 23:52:08,Net Banking,Refunded,TPPAYVF2NWXW51L,14436.0,14436.0,INR
1539,1539,2026-07-24 14:59:25,Net Banking,Paid,TPPAYKVNXB5ZRAO,60224.4,0.0,INR
1540,1540,2026-03-01 17:10:59,Debit Card,Paid,TPPAYYSDOTHA6O7,71620.0,0.0,INR
1541,1541,2026-09-03 07:14:02,UPI,Paid,TPPAY4IQAEZA1CO,49465.0,0.0,INR
1542,1542,2025-02-21 21:23:11,Credit Card,Paid,TPPAY3CCUI016H9,84795.0,0.0,INR
1543,1543,2025-07-30 01:34:16,Net Banking,Paid,TPPAY9PUAHNH2RQ,48250.0,0.0,INR
1544,1544,2024-08-15 09:20:03,Debit Card,Paid,TPPAYL7OMFU79BE,26084.0,0.0,INR
1545,1545,2026-08-07 05:07:12,UPI,Paid,TPPAYFOX7AFNV62,51926.0,0.0,INR
1546,1546,2024-12-20 22:04:12,Credit Card,Paid,TPPAY24OLZ9ZY14,25829.55,0.0,INR
1547,1547,2026-09-06 13:47:59,UPI,Paid,TPPAY33GLU41UR9,25359.0,0.0,INR
1548,1548,2025-05-20 11:34:19,UPI,Refunded,TPPAYQJDVKZSS1Y,108510.0,108510.0,INR
1549,1549,2026-06-22 14:29:27,Credit Card,Paid,TPPAYQ2CVQVKGBV,116257.5,0.0,INR
1550,1550,2024-11-09 04:23:53,UPI,Paid,TPPAYVA87F4581F,64787.0,0.0,INR
1551,1551,2026-08-05 19:21:23,Wallet,Paid,TPPAYB195RUG7JH,19786.0,0.0,INR
1552,1552,2026-09-05 18:35:05,UPI,Paid,TPPAYNUUBNE15N8,72792.0,0.0,INR
1553,1553,2026-06-24 05:59:11,Net Banking,Pending,TPPAYAOSURGS2FZ,0.0,0.0,INR
1554,1554,2023-11-04 01:34:05,Credit Card,Paid,TPPAY6SHL53CULV,108510.0,0.0,INR
1555,1555,2023-09-18 20:31:18,UPI,Paid,TPPAY7QG3C2358W,155530.0,0.0,INR
1556,1556,2026-07-10 08:43:25,UPI,Paid,TPPAYMNKGBD4K9B,22857.0,0.0,INR
1557,1557,2026-07-15 18:17:02,Credit Card,Paid,TPPAYLZTAMVCOG0,99705.0,0.0,INR
1558,1558,2024-09-22 04:18:36,UPI,Paid,TPPAYK8J6K8M5L4,71920.0,0.0,INR
1559,1559,2023-11-08 00:06:01,Credit Card,Paid,TPPAYPOZTICDIKI,72039.45,0.0,INR
1560,1560,2026-07-29 12:22:24,UPI,Pending,TPPAYW99IE1XYJ4,0.0,0.0,INR
1561,1561,2025-09-16 23:32:38,UPI,Refunded,TPPAY6JEN1WRS2K,41540.0,41540.0,INR
1562,1562,2026-08-06 13:36:37,Debit Card,Paid,TPPAYQRNDYJATXJ,109055.0,0.0,INR
1563,1563,2026-08-11 04:17:37,Credit Card,Paid,TPPAYZ8VO8QONPL,29679.0,0.0,INR
1564,1564,2025-08-01 07:31:44,Net Banking,Paid,TPPAYTE5QVZDZ1P,37374.0,0.0,INR
1565,1565,2026-07-08 04:41:34,Credit Card,Paid,TPPAYJUNBK8U7QL,49284.0,0.0,INR
1566,1566,2026-07-11 19:21:12,Net Banking,Pending,TPPAY2PZMST5XH2,0.0,0.0,INR
1567,1567,2026-08-01 19:53:52,Net Banking,Paid,TPPAYLHTZ2YEJZF,55945.0,0.0,INR
1568,1568,2026-08-25 12:12:55,Net Banking,Paid,TPPAY8JVHI9DP36,104274.0,0.0,INR
1569,1569,2025-01-11 09:21:20,Debit Card,Paid,TPPAY58NWXI62CO,49465.0,0.0,INR
1570,1570,2026-07-18 09:20:24,Net Banking,Paid,TPPAY4JTF27X1N6,97660.0,0.0,INR
1571,1571,2023-12-26 09:21:31,UPI,Paid,TPPAYV45NTHOHFO,24333.0,0.0,INR
1572,1572,2023-11-01 03:35:01,Credit Card,Paid,TPPAYGPIKDRSW8E,18944.0,0.0,INR
1573,1573,2026-09-01 12:21:55,UPI,Paid,TPPAY6Y545E41W2,18944.0,0.0,INR
1574,1574,2026-08-18 17:58:54,Net Banking,Pending,TPPAYNTTOGSS74N,0.0,0.0,INR
1575,1575,2026-08-18 08:33:38,Debit Card,Paid,TPPAY1N3HM5LZVA,61398.0,0.0,INR
1576,1576,2024-12-21 15:15:51,Wallet,Paid,TPPAY0FMW6HPM9I,28876.5,0.0,INR
1577,1577,2026-06-11 13:01:03,Wallet,Paid,TPPAYM0FKL0WCX7,19517.0,0.0,INR
1578,1578,2026-07-16 19:46:18,UPI,Pending,TPPAYKWUDHKFPAU,0.0,0.0,INR
1579,1579,2026-07-10 20:46:00,Net Banking,Paid,TPPAYNO5IW05YX4,28767.0,0.0,INR
1580,1580,2026-08-03 02:05:53,Credit Card,Paid,TPPAY67PMK3RC4O,22378.0,0.0,INR
1581,1581,2026-03-31 16:16:22,Debit Card,Paid,TPPAYLREQ2OR07E,72446.4,0.0,INR
1582,1582,2026-03-22 13:12:25,Credit Card,Paid,TPPAYMSUTX5HVW3,58072.5,0.0,INR
1583,1583,2024-06-14 01:02:30,Debit Card,Paid,TPPAYOFHCACBK30,75482.0,0.0,INR
1584,1584,2025-11-28 02:11:10,Credit Card,Paid,TPPAYXAJ742ZBLN,20698.0,0.0,INR
1585,1585,2026-07-27 07:36:30,Net Banking,Paid,TPPAYGHOPPLXGQ1,82726.0,0.0,INR
1586,1586,2025-10-21 19:50:03,UPI,Paid,TPPAYFOV4VBLSR1,61398.0,0.0,INR
1587,1587,2024-04-16 10:49:33,Debit Card,Paid,TPPAYEBLYIEXCFG,70023.0,0.0,INR
1588,1588,2025-05-12 18:20:59,Credit Card,Paid,TPPAYAVF0A61UCH,80696.0,0.0,INR
1589,1589,2025-05-25 04:09:10,UPI,Paid,TPPAY0CZBY51IKU,27189.0,0.0,INR
1590,1590,2025-01-08 14:05:07,Net Banking,Paid,TPPAYUSRAEWKQ7L,16906.0,0.0,INR
1591,1591,2026-07-15 15:21:04,Credit Card,Paid,TPPAY8JUFPHOBTW,22227.0,0.0,INR
1592,1592,2025-02-26 22:47:41,Wallet,Paid,TPPAYZ59O4OO8QF,30624.0,0.0,INR
1593,1593,2025-01-06 10:10:19,UPI,Paid,TPPAYQ8SSUC6PZC,30974.75,0.0,INR
1594,1594,2024-01-30 17:29:52,Wallet,Paid,TPPAYQD5V4N0VG4,50187.0,0.0,INR
1595,1595,2026-07-20 06:31:49,Wallet,Paid,TPPAY9K37YOD65E,24333.0,0.0,INR
1596,1596,2026-06-15 00:02:20,Debit Card,Paid,TPPAYGLGP3A89UO,29089.8,0.0,INR
1597,1597,2026-06-17 05:59:47,Credit Card,Paid,TPPAY19ARIGHR0H,35559.0,0.0,INR
1598,1598,2026-08-04 09:27:41,UPI,Paid,TPPAYINPQ5VK9QA,14370.1,0.0,INR
1599,1599,2025-11-08 13:45:20,Debit Card,Paid,TPPAYMD0K580VNJ,25908.0,0.0,INR
1600,1600,2026-08-22 04:56:46,Net Banking,Paid,TPPAYUJ91Z952SV,18887.85,0.0,INR
1601,1601,2025-08-17 12:45:44,UPI,Paid,TPPAY9R4EML5GM0,21852.0,0.0,INR
1602,1602,2026-08-02 12:45:15,Wallet,Paid,TPPAYEFGZFHRSLL,43622.0,0.0,INR
1603,1603,2026-07-11 01:46:10,UPI,Paid,TPPAYTS2VYK7FCM,39207.0,0.0,INR
1604,1604,2025-08-18 22:05:25,UPI,Paid,TPPAYI8R1XWPXJA,58030.0,0.0,INR
1605,1605,2026-04-28 16:46:13,Credit Card,Refunded,TPPAYMI6EWK7V0I,130572.0,130572.0,INR
1606,1606,2026-09-03 11:54:51,UPI,Paid,TPPAYJTM8MHBIVT,138840.0,0.0,INR
1607,1607,2026-09-02 19:18:38,UPI,Pending,TPPAYUZ55FUOB1X,0.0,0.0,INR
1608,1608,2023-10-13 03:48:07,Net Banking,Pending,TPPAYQYVEX43L29,48579.0,0.0,INR
1609,1609,2026-07-10 16:03:50,Credit Card,Paid,TPPAYXLCIZ1CR08,69549.5,0.0,INR
1610,1610,2026-02-02 05:55:46,Credit Card,Refunded,TPPAYD6XN1ODH5X,34818.0,34818.0,INR
1611,1611,2026-07-02 01:42:20,Credit Card,Paid,TPPAYXEFXQXZMAY,57296.0,0.0,INR
1612,1612,2025-12-07 02:40:53,UPI,Paid,TPPAYXK43DU1RNT,43948.0,0.0,INR
1613,1613,2026-08-17 09:58:20,Wallet,Paid,TPPAYM7N6D86GZ0,71010.6,0.0,INR
1614,1614,2025-02-09 12:08:46,UPI,Paid,TPPAYUF9KX8O0XU,12905.0,0.0,INR
1615,1615,2026-06-18 11:55:46,Net Banking,Paid,TPPAYC5CGUJLDOD,125639.4,0.0,INR
1616,1616,2026-07-03 18:07:22,UPI,Paid,TPPAYTXWAHWFUSM,111027.0,0.0,INR
1617,1617,2026-08-03 14:00:57,UPI,Paid,TPPAYLG425X8YH5,121686.0,0.0,INR
1618,1618,2023-11-16 05:20:11,UPI,Paid,TPPAYCLOUPNTIJ6,70152.0,0.0,INR
1619,1619,2026-08-11 15:28:22,UPI,Paid,TPPAYH8J9X43ERO,84120.0,0.0,INR
1620,1620,2025-02-25 02:55:05,UPI,Refunded,TPPAYO057YEF36M,132252.0,132252.0,INR
1621,1621,2026-08-23 04:56:31,UPI,Paid,TPPAYUI7EZKAG2T,81124.0,0.0,INR
1622,1622,2026-07-18 19:49:35,Net Banking,Pending,TPPAYXCXDWY0128,0.0,0.0,INR
1623,1623,2026-06-24 03:19:36,Credit Card,Paid,TPPAYLX6ZGHCZ6H,21811.0,0.0,INR
1624,1624,2026-07-17 12:19:54,UPI,Paid,TPPAYQN1RBNYDNM,11851.2,0.0,INR
1625,1625,2026-07-15 08:16:45,UPI,Paid,TPPAYY9T2GMIVG5,57296.0,0.0,INR
1626,1626,2024-01-16 01:51:28,UPI,Paid,TPPAY3EZY2IQAKI,52614.0,0.0,INR
1627,1627,2026-07-16 21:12:15,UPI,Paid,TPPAY6K4WPL10BX,22234.0,0.0,INR
1628,1628,2026-07-04 10:01:51,Wallet,Paid,TPPAYLDMYM8BECI,57764.75,0.0,INR
1629,1629,2026-07-01 01:53:30,UPI,Refunded,TPPAYU81JOF8LXD,27215.6,27215.6,INR
1630,1630,2023-10-30 01:00:41,Debit Card,Paid,TPPAYHKVTWH4W7O,42972.0,0.0,INR
1631,1631,2024-03-17 06:21:24,Credit Card,Paid,TPPAYMK5XXFH8VT,74748.0,0.0,INR
1632,1632,2026-07-20 06:17:31,Credit Card,Paid,TPPAYFDKWL6F53Q,83645.0,0.0,INR
1633,1633,2023-11-13 14:29:44,UPI,Paid,TPPAYD0X38V389W,111981.6,0.0,INR
1634,1634,2026-07-07 09:18:37,Credit Card,Paid,TPPAYQ9T014P97T,78903.2,0.0,INR
1635,1635,2026-03-14 14:34:07,Credit Card,Paid,TPPAYQ9BL7RD2TL,127764.0,0.0,INR
1636,1636,2025-06-20 09:21:46,UPI,Paid,TPPAYINSSBYLTHH,32132.0,0.0,INR
1637,1637,2026-07-23 08:02:07,Wallet,Paid,TPPAYJJM6OJEBYC,32160.0,0.0,INR
1638,1638,2024-08-22 05:23:03,UPI,Paid,TPPAYTYPOBV2Q6C,87080.0,0.0,INR
1639,1639,2024-06-13 01:33:36,UPI,Paid,TPPAYXR9QY6TI59,61398.0,0.0,INR
1640,1640,2023-10-04 02:35:05,Wallet,Paid,TPPAY2WEEZJGGS8,70165.8,0.0,INR
1641,1641,2026-07-15 11:16:12,UPI,Paid,TPPAYXI5O45PX5K,44468.0,0.0,INR
1642,1642,2026-07-11 19:13:16,Credit Card,Paid,TPPAYKSZ8MI30EK,27276.4,0.0,INR
1643,1643,2026-08-12 20:56:51,UPI,Paid,TPPAYY4VEMWSWYN,29001.6,0.0,INR
1644,1644,2026-09-04 15:33:08,UPI,Paid,TPPAYRXH23B9L7W,20833.5,0.0,INR
1645,1645,2026-08-25 13:33:01,Net Banking,Paid,TPPAY7DUNYYYS5P,60258.0,0.0,INR
1646,1646,2026-07-07 13:37:37,Credit Card,Paid,TPPAYCT5KEOLE5P,103852.0,0.0,INR
1647,1647,2026-08-06 08:56:09,UPI,Paid,TPPAYUOJPR2K368,18710.0,0.0,INR
1648,1648,2026-07-11 11:57:10,UPI,Paid,TPPAYHLMKES0EBX,28416.0,0.0,INR
1649,1649,2026-06-15 20:03:29,Net Banking,Paid,TPPAYHGAVSSS01A,19384.0,0.0,INR
1650,1650,2025-06-05 01:55:16,Credit Card,Paid,TPPAYCJFXYUV9AW,11117.0,0.0,INR
1651,1651,2026-06-21 05:40:11,Wallet,Pending,TPPAY1GGL51TBWP,0.0,0.0,INR
1652,1652,2024-09-24 00:04:51,Debit Card,Paid,TPPAYV9E1YVIPOJ,134862.0,0.0,INR
1653,1653,2026-06-27 11:10:12,Debit Card,Paid,TPPAYUZ1R1P0TEF,26253.1,0.0,INR
1654,1654,2026-09-03 23:37:16,Credit Card,Paid,TPPAYJDH5J9MEJS,52614.0,0.0,INR
1655,1655,2026-08-21 08:17:07,UPI,Paid,TPPAY0B9KERBRD1,60886.0,0.0,INR
1656,1656,2026-09-02 17:06:31,UPI,Paid,TPPAYPYK9PO8H1J,76471.2,0.0,INR
1657,1657,2024-10-16 14:01:52,Debit Card,Paid,TPPAYDFWTVMC6Q9,30821.8,0.0,INR
1658,1658,2026-01-14 00:04:15,Credit Card,Paid,TPPAYW1NWY0BD3N,35614.8,0.0,INR
1659,1659,2025-11-14 09:31:07,UPI,Paid,TPPAYI2EQ6NH63G,32322.0,0.0,INR
1660,1660,2023-11-07 07:06:17,Debit Card,Paid,TPPAYUJP7MZV6D1,24470.1,0.0,INR
1661,1661,2024-05-02 07:52:47,Net Banking,Refunded,TPPAY7JEN2UYLC1,130572.0,130572.0,INR
1662,1662,2024-02-02 17:08:12,UPI,Paid,TPPAYEYWXUBLPNZ,29679.0,0.0,INR
1663,1663,2025-03-19 09:14:02,UPI,Paid,TPPAYOEBCEPTX7W,125128.8,0.0,INR
1664,1664,2024-11-17 00:42:35,Credit Card,Paid,TPPAY1BN91KM6PW,29636.0,0.0,INR
1665,1665,2026-07-31 03:49:06,Net Banking,Pending,TPPAYBDQG7OHLX7,0.0,0.0,INR
1666,1666,2024-12-31 23:47:02,Debit Card,Paid,TPPAYUBYN2DJ3VX,13898.7,0.0,INR
1667,1667,2026-08-05 02:14:57,UPI,Paid,TPPAY937CHNWW79,30480.75,0.0,INR
1668,1668,2026-07-15 20:16:18,Wallet,Paid,TPPAYEIOJFRAC0S,65818.9,0.0,INR
1669,1669,2026-04-22 14:53:02,UPI,Paid,TPPAYACRJIXZK73,69516.0,0.0,INR
1670,1670,2025-01-06 12:39:53,Debit Card,Paid,TPPAYVD0HD852LP,103820.0,0.0,INR
1671,1671,2024-12-25 06:35:41,Net Banking,Paid,TPPAYJEG3120FKD,79764.0,0.0,INR
1672,1672,2026-09-04 10:26:07,UPI,Paid,TPPAYG21EJEC89P,29679.0,0.0,INR
1673,1673,2026-08-04 04:42:13,UPI,Paid,TPPAYPLJ3WEVB2B,50187.0,0.0,INR
1674,1674,2026-08-20 14:49:03,UPI,Refunded,TPPAY5SL0EXGGU2,116151.0,116151.0,INR
1675,1675,2026-07-19 22:31:17,UPI,Pending,TPPAYW5AOHXV8AE,0.0,0.0,INR
1676,1676,2026-06-23 07:02:52,Net Banking,Paid,TPPAYAYF4KBD4RW,93435.0,0.0,INR
1677,1677,2025-02-20 16:55:40,Credit Card,Paid,TPPAY7YPHWJHR5G,108850.0,0.0,INR
1678,1678,2026-08-15 09:46:37,Debit Card,Paid,TPPAYJ8JWF37T5F,61432.0,0.0,INR
1679,1679,2025-01-09 08:21:56,Credit Card,Paid,TPPAYPEE3OSX2WS,70980.0,0.0,INR
1680,1680,2026-01-23 04:28:24,Credit Card,Paid,TPPAYPJ9K4FBUK9,60552.0,0.0,INR
1681,1681,2026-08-29 12:46:03,UPI,Paid,TPPAY7I2EP9NN5P,79764.0,0.0,INR
1682,1682,2026-07-26 14:14:47,Net Banking,Paid,TPPAYYL689GCZYM,117558.0,0.0,INR
1683,1683,2025-12-10 18:17:52,UPI,Paid,TPPAYI51U2SV2IP,126385.0,0.0,INR
1684,1684,2023-10-11 00:55:29,UPI,Paid,TPPAYCYQI52PQ0F,104535.9,0.0,INR
1685,1685,2025-02-12 19:46:29,Debit Card,Paid,TPPAY4TNGUQPJG0,14139.2,0.0,INR
1686,1686,2026-07-26 17:58:52,Credit Card,Paid,TPPAYA2HYG1YAN3,23212.0,0.0,INR
1687,1687,2025-03-09 15:04:54,Debit Card,Paid,TPPAYOZ1TXLCEZM,57524.4,0.0,INR
1688,1688,2026-07-29 17:27:20,Net Banking,Paid,TPPAYP1G7OF0XKO,38356.0,0.0,INR
1689,1689,2026-06-28 04:19:06,Net Banking,Paid,TPPAYLG3WYNZ47O,129175.0,0.0,INR
1690,1690,2023-11-13 14:28:59,Net Banking,Paid,TPPAYR02KF0800A,49465.0,0.0,INR
1691,1691,2025-07-07 02:00:19,UPI,Paid,TPPAY67V9XR9P3J,28648.0,0.0,INR
1692,1692,2025-02-20 06:51:55,UPI,Paid,TPPAYVRSYICQD9T,64770.0,0.0,INR
1693,1693,2024-08-31 05:16:24,Debit Card,Paid,TPPAYT3LTHDLJ71,107681.4,0.0,INR
1694,1694,2026-09-03 16:14:19,UPI,Paid,TPPAY8Y8CZMUYVG,24333.0,0.0,INR
1695,1695,2023-11-18 02:10:50,Wallet,Paid,TPPAY18AG24SMUM,24333.0,0.0,INR
1696,1696,2026-02-05 05:21:00,UPI,Paid,TPPAYOLZKLH0ZR6,27644.55,0.0,INR
1697,1697,2026-09-03 16:38:37,Debit Card,Paid,TPPAYOV70K9Q9PY,21930.0,0.0,INR
1698,1698,2026-06-27 10:38:27,Net Banking,Paid,TPPAY68K4EOZRTK,26784.0,0.0,INR
1699,1699,2026-08-31 00:54:01,UPI,Paid,TPPAYKG4CW2W7I7,41868.0,0.0,INR
1700,1700,2026-07-31 06:16:47,Credit Card,Paid,TPPAY36M02IJS2Y,19152.0,0.0,INR
1701,1701,2025-05-12 08:35:25,Net Banking,Paid,TPPAYGEBJESY4NO,33232.0,0.0,INR
1702,1702,2025-03-09 23:43:11,UPI,Paid,TPPAY9F4IS3HM8A,66298.0,0.0,INR
1703,1703,2024-05-04 17:27:48,UPI,Paid,TPPAYZKI535GVZO,21686.4,0.0,INR
1704,1704,2026-06-24 16:53:15,Debit Card,Paid,TPPAYVVCEAYL9KM,32523.0,0.0,INR
1705,1705,2025-11-20 10:39:17,UPI,Paid,TPPAYOJUSLASZN3,21974.0,0.0,INR
1706,1706,2024-03-11 13:37:12,Credit Card,Paid,TPPAY0ROPQGOSU0,140046.0,0.0,INR
1707,1707,2026-07-12 23:19:11,Net Banking,Paid,TPPAYQAG2AZDNB0,18796.7,0.0,INR
1708,1708,2026-08-25 23:38:59,Net Banking,Paid,TPPAYAVKT78DPCJ,32961.0,0.0,INR
1709,1709,2026-06-25 09:13:05,UPI,Paid,TPPAYJHAFVE4HJV,49284.0,0.0,INR
1710,1710,2026-06-28 04:21:34,Credit Card,Paid,TPPAY4MLFD313IN,52276.0,0.0,INR
1711,1711,2026-06-07 08:59:49,UPI,Paid,TPPAY4L3YIQLAZY,81914.7,0.0,INR
1712,1712,2026-06-12 07:14:43,UPI,Paid,TPPAYVQZPV13UU4,33351.0,0.0,INR
1713,1713,2026-02-24 07:35:30,Credit Card,Paid,TPPAYSCO4IIGNB6,77889.0,0.0,INR
1714,1714,2026-01-28 08:46:29,UPI,Paid,TPPAYJ8D9K2FULD,49318.3,0.0,INR
1715,1715,2024-08-27 07:01:12,Credit Card,Paid,TPPAYB0YSPCH77G,73474.0,0.0,INR
1716,1716,2026-02-14 08:23:13,UPI,Paid,TPPAYNRAV8N0MIN,21682.0,0.0,INR
1717,1717,2023-11-26 01:08:45,Credit Card,Paid,TPPAYVKKN21XY89,119039.1,0.0,INR
1718,1718,2026-08-14 22:49:14,UPI,Paid,TPPAYDTAKUJMTK2,86808.0,0.0,INR
1719,1719,2025-08-17 22:15:28,UPI,Paid,TPPAY6HVPRQA1S7,9472.0,0.0,INR
1720,1720,2026-07-10 19:01:21,Credit Card,Paid,TPPAYKP1M0CU0ZG,54431.2,0.0,INR
1721,1721,2023-09-11 21:35:53,Debit Card,Refunded,TPPAYWV1S0Y72F9,65286.0,65286.0,INR
1722,1722,2026-06-09 13:15:01,Debit Card,Refunded,TPPAYKSBERJD1AD,107681.4,107681.4,INR
1723,1723,2024-01-11 04:33:57,Wallet,Paid,TPPAYDDKYT7ZAJ0,37374.0,0.0,INR
1724,1724,2026-07-04 16:27:01,UPI,Pending,TPPAYWXLPDZJ5N3,0.0,0.0,INR
1725,1725,2025-09-04 04:16:52,Net Banking,Paid,TPPAY1ACT9W900U,66126.0,0.0,INR
1726,1726,2026-08-03 23:00:51,UPI,Paid,TPPAY246FFADE4D,18126.0,0.0,INR
1727,1727,2026-08-04 08:09:00,UPI,Paid,TPPAYGWVXD4NYH6,21852.0,0.0,INR
1728,1728,2025-09-02 02:16:28,Wallet,Paid,TPPAYOQFH7JPDPW,99060.3,0.0,INR
1729,1729,2024-06-21 05:06:06,UPI,Paid,TPPAYR327YKMCMZ,152812.0,0.0,INR
1730,1730,2026-07-30 14:09:31,UPI,Paid,TPPAY3X4DNWHMUD,90990.0,0.0,INR
1731,1731,2025-10-15 07:03:23,UPI,Paid,TPPAY8J9VFANPEE,46864.0,0.0,INR
1732,1732,2026-07-12 20:07:07,Debit Card,Paid,TPPAYE9TUX85I3S,35505.3,0.0,INR
1733,1733,2025-01-17 13:46:18,Credit Card,Paid,TPPAYWJJ09JHV3H,21548.0,0.0,INR
1734,1734,2026-08-14 10:28:23,UPI,Paid,TPPAY5O587Z9JIP,28712.0,0.0,INR
1735,1735,2026-09-04 19:54:32,UPI,Paid,TPPAYX090QVC9YZ,9063.0,0.0,INR
1736,1736,2025-07-17 00:38:30,Net Banking,Paid,TPPAY4UG3FMTQK7,70980.0,0.0,INR
1737,1737,2026-08-16 17:09:09,UPI,Paid,TPPAY5DAH7861SQ,51914.0,0.0,INR
1738,1738,2026-06-29 14:38:25,Debit Card,Paid,TPPAY4N7JRU46O0,115700.0,0.0,INR
1739,1739,2026-08-02 22:47:53,Credit Card,Paid,TPPAYLSGUD7A346,93364.0,0.0,INR
1740,1740,2026-08-28 06:51:44,Debit Card,Paid,TPPAY604XKLA4GM,70023.0,0.0,INR
1741,1741,2023-11-10 05:53:31,UPI,Paid,TPPAY9MIVV3L6FV,103340.0,0.0,INR
1742,1742,2023-10-13 23:06:56,Credit Card,Paid,TPPAY8ZSH3MB1MU,60258.0,0.0,INR
1743,1743,2024-11-05 10:15:45,Debit Card,Paid,TPPAYY3W4ME2RNE,12415.55,0.0,INR
1744,1744,2026-06-19 05:13:14,Credit Card,Refunded,TPPAY4O817L5IIW,141960.0,141960.0,INR
1745,1745,2025-05-16 06:40:13,Debit Card,Paid,TPPAYXRD6QO7I1N,66205.65,0.0,INR
1746,1746,2026-09-01 19:05:41,Credit Card,Paid,TPPAYMJB7ANC3IZ,16080.0,0.0,INR
1747,1747,2026-06-21 14:34:43,Credit Card,Refunded,TPPAYINDSCV8XND,27097.2,27097.2,INR
1748,1748,2024-12-04 12:36:04,Credit Card,Paid,TPPAYFHI394EA3T,16066.0,0.0,INR
1749,1749,2026-06-11 02:14:32,UPI,Refunded,TPPAYTF6NEIR8J4,20934.0,20934.0,INR
1750,1750,2026-06-22 07:17:47,UPI,Paid,TPPAYCLULZUFG7V,130620.0,0.0,INR
1751,1751,2026-08-21 14:39:17,Debit Card,Paid,TPPAYDTGWTGVERA,18944.0,0.0,INR
1752,1752,2025-12-03 06:47:44,Net Banking,Paid,TPPAYTM7CMQ85EW,29830.95,0.0,INR
1753,1753,2024-07-21 04:32:39,UPI,Refunded,TPPAYIU9WAZ53O2,77067.8,77067.8,INR
1754,1754,2026-08-19 02:16:11,Net Banking,Pending,TPPAYABIOAF37HL,0.0,0.0,INR
1755,1755,2026-07-09 13:58:04,Credit Card,Paid,TPPAYCCZW9CVGSW,60552.0,0.0,INR
1756,1756,2024-04-23 22:48:44,Wallet,Paid,TPPAYD0P5JJG9ZF,43704.0,0.0,INR
1757,1757,2025-05-19 12:50:41,UPI,Paid,TPPAY2V283DBIID,50877.0,0.0,INR
1758,1758,2026-05-22 11:42:54,Net Banking,Paid,TPPAYNB7NUDX1C0,76220.0,0.0,INR
1759,1759,2025-02-06 05:10:25,Net Banking,Refunded,TPPAYSJVZT7DTBB,93364.0,93364.0,INR
1760,1760,2026-07-29 20:43:53,Wallet,Paid,TPPAY9H7KS7K34X,93318.0,0.0,INR
1761,1761,2026-08-28 17:05:45,UPI,Paid,TPPAYS20LPN30DT,109915.0,0.0,INR
1762,1762,2025-08-09 18:57:09,Credit Card,Paid,TPPAYR8Y23JJ9NC,120516.0,0.0,INR
1763,1763,2026-06-30 22:37:11,UPI,Pending,TPPAYXQRR0Z79KX,0.0,0.0,INR
1764,1764,2026-08-13 02:41:08,UPI,Paid,TPPAY912CS6971L,86808.0,0.0,INR
1765,1765,2026-08-22 08:33:51,UPI,Paid,TPPAYH55G8RXR88,61772.0,0.0,INR
1766,1766,2026-08-19 20:03:39,Credit Card,Paid,TPPAYST5YM2BMNM,46864.0,0.0,INR
1767,1767,2026-06-11 03:07:03,Credit Card,Paid,TPPAYZC539N6QU8,26784.0,0.0,INR
1768,1768,2024-05-07 10:31:51,UPI,Paid,TPPAYWQPTNEN894,111981.6,0.0,INR
