customer_campaign_id,customer_id,campaign_id,acquisition_date,first_touch,conversion_date
3458,3458,15,2024-09-11,Paid Ads,2024-10-03
3459,3459,7,2024-01-09,Paid Ads,2024-02-07
3460,3460,24,2025-06-27,Paid Ads,2025-07-13
3461,3461,10,2024-05-16,Organic Search,2024-05-18
3462,3462,18,2025-12-03,Paid Ads,2025-12-13
3463,3463,29,2024-09-24,Paid Ads,2024-10-05
3464,3464,9,2025-05-27,Paid Ads,2025-05-27
3465,3465,1,2024-08-19,Direct,2024-09-07
3466,3466,23,2024-06-14,Direct,2024-06-19
3467,3467,8,2024-01-12,Paid Ads,2024-01-29
3468,3468,9,2025-05-27,Paid Ads,2025-06-17
3469,3469,15,2024-09-13,Organic Search,2024-10-04
3470,3470,28,2024-10-10,Paid Ads,2024-10-28
3471,3471,8,2024-01-08,Paid Ads,2024-02-04
3472,3472,10,2024-05-11,Paid Ads,2024-05-11
3473,3473,2,2025-09-26,Paid Ads,2025-10-25
3474,3474,11,2026-01-09,Organic Search,2026-01-15
3475,3475,8,2024-01-13,Paid Ads,2024-01-19
3476,3476,15,2024-09-18,Paid Ads,2024-10-03
3477,3477,8,2024-01-10,Direct,2024-01-21
3478,3478,29,2024-09-14,Paid Ads,2024-10-04
3479,3479,16,2025-04-30,Organic Search,2025-05-11
3480,3480,22,2026-08-14,Direct,2026-08-23
3481,3481,18,2025-12-04,Paid Ads,2025-12-12
3482,3482,16,2025-04-23,Email,2025-05-22
3483,3483,13,2026-01-29,Paid Ads,2026-02-22
3484,3484,3,2025-09-29,Organic Search,2025-10-07
3485,3485,10,2024-05-15,Paid Ads,2024-06-12
3486,3486,21,2026-04-28,Organic Search,2026-05-07
3487,3487,24,2025-06-17,Organic Search,2025-06-22
3488,3488,29,2024-09-27,Organic Search,2024-09-29
3489,3489,27,2025-06-11,Organic Search,2025-06-17
3490,3490,8,2024-01-11,Direct,2024-01-25
3491,3491,19,2025-10-10,Organic Search,2025-10-18
3492,3492,18,2025-11-29,Organic Search,2025-12-14
3493,3493,16,2025-04-15,Paid Ads,2025-05-01
3494,3494,16,2025-04-23,Organic Search,2025-05-19
3495,3495,1,2024-08-11,Organic Search,2024-08-17
3496,3496,16,2025-05-14,Email,2025-05-24
3497,3497,15,2024-09-15,Direct,2024-10-11
3498,3498,9,2025-06-18,Organic Search,2025-07-03
3499,3499,23,2024-06-11,Paid Ads,2024-07-04
3500,3500,5,2024-01-11,Paid Ads,2024-02-04
3501,3501,4,2024-01-20,Paid Ads,2024-01-27
3502,3502,24,2025-06-07,Organic Search,2025-07-01
3503,3503,1,2024-09-02,Paid Ads,2024-09-19
3504,3504,11,2026-01-18,Direct,2026-01-31
3505,3505,6,2023-10-26,Email,2023-11-09
3506,3506,3,2025-09-25,Paid Ads,2025-10-18
3507,3507,17,2026-06-20,Paid Ads,2026-07-18
3508,3508,19,2025-10-29,Organic Search,2025-11-06
3509,3509,8,2024-01-07,Paid Ads,2024-02-06
3510,3510,27,2025-06-13,Paid Ads,2025-07-04
3511,3511,28,2024-11-07,Direct,2024-12-04
3512,3512,16,2025-04-24,Direct,2025-05-21
3513,3513,27,2025-06-08,Paid Ads,2025-06-09
3514,3514,7,2023-12-10,Organic Search,2024-01-06
3515,3515,8,2024-01-14,Paid Ads,2024-01-23
3516,3516,14,2026-04-26,Email,2026-05-05
3517,3517,16,2025-04-23,Paid Ads,2025-04-28
3518,3518,12,2024-03-25,Email,2024-03-30
3519,3519,30,2026-05-16,Paid Ads,2026-06-06
3520,3520,15,2024-09-12,Organic Search,2024-09-27
3521,3521,9,2025-06-24,Paid Ads,2025-07-01
3522,3522,1,2024-09-10,Direct,2024-10-07
3523,3523,17,2026-06-17,Organic Search,2026-07-09
3524,3524,9,2025-06-06,Paid Ads,2025-06-21
3525,3525,30,2026-05-17,Paid Ads,2026-06-15
3526,3526,27,2025-06-14,Email,2025-06-19
3527,3527,4,2024-01-22,Organic Search,2024-02-18
3528,3528,9,2025-05-28,Direct,2025-06-11
3529,3529,29,2024-09-16,Organic Search,2024-09-16
3530,3530,2,2025-10-01,Organic Search,2025-10-08
3531,3531,28,2024-10-17,Organic Search,2024-11-03
3532,3532,20,2025-11-09,Organic Search,2025-11-12
3533,3533,5,2024-01-25,Paid Ads,2024-02-14
3534,3534,15,2024-09-14,Direct,2024-10-07
3535,3535,6,2023-11-01,Paid Ads,2023-11-03
3536,3536,26,2025-09-12,Paid Ads,2025-09-15
3537,3537,7,2024-01-05,Direct,2024-01-15
3538,3538,10,2024-05-11,Email,2024-06-04
3539,3539,20,2025-11-22,Organic Search,2025-11-30
3540,3540,27,2025-06-23,Email,2025-06-26
3541,3541,21,2026-05-09,Paid Ads,2026-05-29
3542,3542,16,2025-05-03,Paid Ads,2025-05-15
3543,3543,10,2024-05-17,Email,2024-05-21
3544,3544,30,2026-05-21,Direct,2026-05-30
3545,3545,21,2026-05-06,Organic Search,2026-05-19
3546,3546,10,2024-05-12,Paid Ads,2024-05-17
3547,3547,2,2025-09-27,Direct,2025-10-08
3548,3548,7,2023-12-10,Organic Search,2024-01-02
3549,3549,9,2025-06-09,Paid Ads,2025-07-05
3550,3550,28,2024-11-08,Paid Ads,2024-11-15
3551,3551,20,2025-11-17,Paid Ads,2025-11-25
3552,3552,22,2026-08-09,Direct,2026-08-22
3553,3553,13,2026-01-23,Paid Ads,2026-01-27
3554,3554,26,2025-09-23,Email,2025-10-15
3555,3555,24,2025-06-27,Organic Search,2025-06-28
3556,3556,12,2024-03-22,Paid Ads,2024-04-03
3557,3557,7,2023-12-23,Email,2024-01-05
3558,3558,14,2026-04-20,Organic Search,2026-04-26
3559,3559,3,2025-10-05,Paid Ads,2025-10-17
3560,3560,12,2024-03-24,Paid Ads,2024-04-13
3561,3561,29,2024-09-29,Paid Ads,2024-10-19
3562,3562,24,2025-06-24,Organic Search,2025-07-04
3563,3563,1,2024-08-26,Paid Ads,2024-09-06
3564,3564,23,2024-06-21,Organic Search,2024-07-19
3565,3565,10,2024-05-18,Direct,2024-05-27
3566,3566,30,2026-05-16,Email,2026-06-15
3567,3567,27,2025-06-25,Paid Ads,2025-07-02
3568,3568,11,2026-01-16,Organic Search,2026-01-24
3569,3569,29,2024-09-06,Paid Ads,2024-09-08
3570,3570,10,2024-05-18,Direct,2024-06-05
3571,3571,4,2024-01-17,Paid Ads,2024-01-30
3572,3572,25,2025-07-30,Paid Ads,2025-07-31
3573,3573,4,2024-01-19,Paid Ads,2024-01-21
3574,3574,22,2026-08-12,Paid Ads,2026-08-28
3575,3575,24,2025-05-27,Email,2025-06-01
3576,3576,12,2024-03-30,Email,2024-04-21
3577,3577,19,2025-10-30,Direct,2025-11-15
3578,3578,23,2024-06-15,Direct,2024-06-30
3579,3579,3,2025-09-24,Paid Ads,2025-10-22
3580,3580,16,2025-05-07,Direct,2025-05-29
3581,3581,7,2023-12-28,Paid Ads,2024-01-04
3582,3582,8,2024-01-09,Email,2024-01-16
3583,3583,27,2025-06-01,Organic Search,2025-06-21
3584,3584,28,2024-10-10,Direct,2024-10-14
3585,3585,17,2026-06-14,Organic Search,2026-06-17
3586,3586,10,2024-05-12,Direct,2024-05-22
3587,3587,4,2024-01-19,Organic Search,2024-01-26
3588,3588,18,2025-11-30,Paid Ads,2025-12-01
3589,3589,10,2024-05-17,Paid Ads,2024-05-24
3590,3590,24,2025-06-06,Direct,2025-07-05
3591,3591,5,2024-02-06,Organic Search,2024-02-21
3592,3592,2,2025-10-07,Paid Ads,2025-11-03
3593,3593,9,2025-05-22,Paid Ads,2025-05-25
3594,3594,13,2026-02-01,Direct,2026-02-18
3595,3595,7,2023-12-27,Organic Search,2023-12-29
3596,3596,17,2026-06-13,Direct,2026-06-21
3597,3597,6,2023-10-28,Paid Ads,2023-11-02
3598,3598,9,2025-05-23,Organic Search,2025-06-10
3599,3599,8,2024-01-14,Organic Search,2024-01-16
3600,3600,2,2025-10-08,Paid Ads,2025-10-13
3601,3601,16,2025-05-13,Organic Search,2025-05-18
3602,3602,8,2024-01-09,Organic Search,2024-01-15
3603,3603,4,2024-01-21,Organic Search,2024-02-10
3604,3604,7,2023-12-29,Organic Search,2024-01-17
3605,3605,13,2026-01-23,Paid Ads,2026-02-05
3606,3606,3,2025-09-27,Paid Ads,2025-09-30
3607,3607,3,2025-10-05,Organic Search,2025-10-15
3608,3608,6,2023-10-07,Organic Search,2023-10-07
3609,3609,19,2025-10-24,Organic Search,2025-11-14
3610,3610,22,2026-08-03,Organic Search,2026-08-06
3611,3611,26,2025-09-21,Email,2025-10-01
3612,3612,5,2024-01-19,Direct,2024-02-07
3613,3613,14,2026-04-12,Organic Search,2026-04-17
3614,3614,30,2026-05-21,Organic Search,2026-06-05
3615,3615,8,2024-01-10,Organic Search,2024-01-23
3616,3616,6,2023-10-31,Email,2023-11-07
3617,3617,5,2024-02-12,Direct,2024-02-23
3618,3618,22,2026-08-18,Paid Ads,2026-09-13
3619,3619,7,2023-12-27,Direct,2023-12-28
3620,3620,14,2026-05-03,Paid Ads,2026-05-13
3621,3621,19,2025-10-21,Organic Search,2025-10-23
3622,3622,2,2025-10-07,Organic Search,2025-10-09
3623,3623,7,2024-01-10,Paid Ads,2024-01-19
3624,3624,17,2026-06-13,Email,2026-07-05
3625,3625,22,2026-08-09,Paid Ads,2026-08-18
3626,3626,26,2025-09-12,Direct,2025-10-05
3627,3627,12,2024-04-12,Paid Ads,2024-05-02
3628,3628,12,2024-04-13,Paid Ads,2024-04-14
3629,3629,2,2025-09-30,Paid Ads,2025-09-30
3630,3630,24,2025-06-22,Paid Ads,2025-06-27
3631,3631,20,2025-11-21,Email,2025-12-07
3632,3632,24,2025-06-12,Email,2025-07-06
3633,3633,15,2024-09-15,Paid Ads,2024-10-15
3634,3634,23,2024-06-08,Organic Search,2024-06-28
3635,3635,1,2024-08-13,Paid Ads,2024-08-23
3636,3636,1,2024-08-09,Organic Search,2024-08-20
3637,3637,16,2025-04-15,Direct,2025-04-17
3638,3638,2,2025-10-10,Paid Ads,2025-11-07
3639,3639,24,2025-06-24,Paid Ads,2025-06-25
3640,3640,24,2025-06-11,Paid Ads,2025-07-08
3641,3641,26,2025-09-15,Paid Ads,2025-10-03
3642,3642,16,2025-05-20,Direct,2025-06-17
3643,3643,10,2024-05-18,Direct,2024-05-27
3644,3644,25,2025-08-12,Organic Search,2025-08-17
3645,3645,26,2025-09-23,Paid Ads,2025-09-23
3646,3646,3,2025-09-27,Paid Ads,2025-09-30
3647,3647,3,2025-09-30,Email,2025-10-22
3648,3648,26,2025-09-16,Paid Ads,2025-10-10
3649,3649,10,2024-05-10,Paid Ads,2024-05-11
3650,3650,16,2025-04-23,Paid Ads,2025-04-25
3651,3651,17,2026-06-16,Organic Search,2026-06-23
3652,3652,24,2025-05-28,Organic Search,2025-06-09
3653,3653,29,2024-09-29,Paid Ads,2024-10-26
3654,3654,4,2024-01-18,Paid Ads,2024-02-09
3655,3655,19,2025-10-03,Email,2025-10-03
3656,3656,8,2024-01-09,Paid Ads,2024-02-06
3657,3657,15,2024-09-19,Paid Ads,2024-09-21
3658,3658,21,2026-05-06,Paid Ads,2026-05-17
3659,3659,15,2024-09-20,Paid Ads,2024-09-26
3660,3660,5,2024-01-26,Paid Ads,2024-02-03
3661,3661,13,2026-02-01,Paid Ads,2026-02-23
3662,3662,6,2023-10-11,Organic Search,2023-11-09
3663,3663,3,2025-09-29,Paid Ads,2025-10-13
3664,3664,4,2024-01-24,Organic Search,2024-01-24
3665,3665,5,2024-01-25,Paid Ads,2024-01-25
3666,3666,24,2025-06-19,Paid Ads,2025-07-15
3667,3667,2,2025-10-07,Organic Search,2025-10-27
3668,3668,27,2025-06-07,Paid Ads,2025-06-12
3669,3669,26,2025-09-13,Paid Ads,2025-09-13
3670,3670,11,2026-01-17,Organic Search,2026-02-05
3671,3671,10,2024-05-18,Paid Ads,2024-06-02
3672,3672,30,2026-05-25,Paid Ads,2026-05-30
3673,3673,3,2025-09-29,Paid Ads,2025-10-23
3674,3674,21,2026-05-01,Organic Search,2026-05-13
3675,3675,28,2024-11-06,Organic Search,2024-11-14
3676,3676,16,2025-05-27,Organic Search,2025-06-25
3677,3677,15,2024-09-20,Paid Ads,2024-10-09
3678,3678,25,2025-08-12,Email,2025-08-19
3679,3679,14,2026-04-11,Organic Search,2026-05-09
3680,3680,11,2026-01-12,Paid Ads,2026-01-12
3681,3681,30,2026-05-18,Direct,2026-06-03
3682,3682,3,2025-10-02,Organic Search,2025-10-08
3683,3683,20,2025-11-17,Organic Search,2025-12-13
3684,3684,22,2026-08-11,Direct,2026-09-03
3685,3685,19,2025-11-02,Email,2025-11-30
3686,3686,17,2026-06-13,Direct,2026-06-27
3687,3687,20,2025-11-29,Direct,2025-12-17
3688,3688,12,2024-03-30,Paid Ads,2024-04-24
3689,3689,25,2025-08-07,Paid Ads,2025-08-27
3690,3690,17,2026-06-14,Organic Search,2026-06-28
3691,3691,14,2026-04-22,Organic Search,2026-05-16
3692,3692,1,2024-08-09,Paid Ads,2024-08-21
3693,3693,29,2024-10-05,Organic Search,2024-10-08
3694,3694,16,2025-04-16,Organic Search,2025-05-08
3695,3695,6,2023-10-04,Paid Ads,2023-10-08
3696,3696,22,2026-08-12,Organic Search,2026-09-06
3697,3697,26,2025-09-17,Paid Ads,2025-09-23
3698,3698,14,2026-04-08,Direct,2026-04-23
3699,3699,14,2026-04-19,Paid Ads,2026-04-23
3700,3700,18,2025-12-06,Paid Ads,2025-12-28
3701,3701,30,2026-05-17,Paid Ads,2026-06-02
3702,3702,27,2025-06-06,Organic Search,2025-06-26
3703,3703,26,2025-09-11,Direct,2025-09-16
3704,3704,15,2024-09-18,Paid Ads,2024-10-11
3705,3705,3,2025-09-23,Direct,2025-10-16
3706,3706,17,2026-06-15,Paid Ads,2026-07-10
3707,3707,29,2024-09-29,Paid Ads,2024-10-19
3708,3708,4,2024-01-23,Organic Search,2024-01-27
3709,3709,9,2025-06-10,Direct,2025-07-07
3710,3710,19,2025-10-06,Paid Ads,2025-10-25
3711,3711,19,2025-10-03,Organic Search,2025-10-17
3712,3712,15,2024-09-12,Direct,2024-09-28
3713,3713,3,2025-10-02,Organic Search,2025-10-23
3714,3714,7,2024-01-05,Email,2024-01-26
3715,3715,12,2024-04-10,Paid Ads,2024-05-06
3716,3716,19,2025-10-12,Organic Search,2025-10-24
3717,3717,14,2026-04-22,Organic Search,2026-04-23
3718,3718,12,2024-03-21,Direct,2024-04-06
3719,3719,21,2026-04-30,Paid Ads,2026-05-22
3720,3720,4,2024-01-18,Organic Search,2024-02-10
3721,3721,8,2024-01-09,Organic Search,2024-02-05
3722,3722,27,2025-06-17,Direct,2025-06-27
3723,3723,21,2026-05-02,Paid Ads,2026-05-14
3724,3724,6,2023-09-27,Organic Search,2023-10-11
3725,3725,20,2025-11-29,Paid Ads,2025-12-22
3726,3726,30,2026-05-18,Paid Ads,2026-06-09
3727,3727,26,2025-09-20,Paid Ads,2025-10-15
3728,3728,8,2024-01-14,Email,2024-01-28
3729,3729,5,2024-02-07,Paid Ads,2024-02-16
3730,3730,25,2025-08-12,Paid Ads,2025-08-27
3731,3731,20,2025-11-10,Organic Search,2025-11-12
3732,3732,16,2025-05-01,Direct,2025-05-26
3733,3733,30,2026-05-17,Paid Ads,2026-05-17
3734,3734,13,2026-01-24,Paid Ads,2026-01-24
3735,3735,18,2025-12-03,Paid Ads,2025-12-10
3736,3736,14,2026-04-11,Paid Ads,2026-04-21
3737,3737,1,2024-08-29,Paid Ads,2024-09-26
3738,3738,18,2025-12-06,Organic Search,2025-12-10
3739,3739,28,2024-10-29,Paid Ads,2024-10-31
3740,3740,6,2023-10-14,Paid Ads,2023-10-25
3741,3741,16,2025-04-24,Paid Ads,2025-05-06
3742,3742,26,2025-09-19,Organic Search,2025-09-23
3743,3743,8,2024-01-08,Direct,2024-01-10
3744,3744,13,2026-01-23,Direct,2026-02-09
3745,3745,20,2025-11-20,Direct,2025-12-03
3746,3746,2,2025-09-30,Email,2025-10-27
3747,3747,25,2025-08-05,Paid Ads,2025-08-10
3748,3748,7,2023-12-31,Direct,2024-01-18
3749,3749,12,2024-04-13,Organic Search,2024-04-28
3750,3750,30,2026-05-24,Direct,2026-05-28
3751,3751,1,2024-08-06,Organic Search,2024-08-10
3752,3752,10,2024-05-10,Paid Ads,2024-05-29
3753,3753,23,2024-06-13,Organic Search,2024-07-03
3754,3754,3,2025-09-25,Organic Search,2025-10-01
3755,3755,13,2026-01-24,Organic Search,2026-02-04
3756,3756,8,2024-01-10,Organic Search,2024-01-22
3757,3757,5,2024-02-05,Organic Search,2024-02-06
3758,3758,15,2024-09-13,Paid Ads,2024-10-02
3759,3759,4,2024-01-27,Paid Ads,2024-02-23
3760,3760,13,2026-01-25,Paid Ads,2026-02-18
3761,3761,13,2026-01-27,Organic Search,2026-01-27
3762,3762,8,2024-01-14,Paid Ads,2024-01-30
3763,3763,8,2024-01-08,Paid Ads,2024-01-25
3764,3764,13,2026-01-25,Organic Search,2026-02-02
3765,3765,3,2025-09-27,Organic Search,2025-10-06
3766,3766,1,2024-08-11,Organic Search,2024-09-03
3767,3767,8,2024-01-08,Paid Ads,2024-01-24
3768,3768,16,2025-04-19,Organic Search,2025-05-11
3769,3769,20,2025-11-11,Paid Ads,2025-11-15
3770,3770,23,2024-06-23,Paid Ads,2024-06-23
3771,3771,20,2025-11-29,Organic Search,2025-12-15
3772,3772,3,2025-10-04,Direct,2025-10-30
3773,3773,3,2025-09-18,Paid Ads,2025-09-24
3774,3774,28,2024-10-12,Paid Ads,2024-11-01
3775,3775,23,2024-06-24,Organic Search,2024-07-17
3776,3776,15,2024-09-12,Organic Search,2024-09-27
3777,3777,13,2026-02-01,Direct,2026-03-02
3778,3778,15,2024-09-24,Email,2024-10-19
3779,3779,15,2024-09-24,Paid Ads,2024-10-06
3780,3780,3,2025-10-03,Paid Ads,2025-10-19
3781,3781,14,2026-04-30,Paid Ads,2026-05-11
3782,3782,12,2024-03-25,Organic Search,2024-04-24
3783,3783,8,2024-01-09,Paid Ads,2024-01-16
3784,3784,5,2024-01-14,Paid Ads,2024-01-15
3785,3785,28,2024-10-15,Organic Search,2024-11-13
3786,3786,1,2024-08-25,Paid Ads,2024-09-02
3787,3787,9,2025-06-20,Email,2025-06-27
3788,3788,22,2026-08-07,Organic Search,2026-08-14
3789,3789,24,2025-06-17,Organic Search,2025-06-29
3790,3790,10,2024-05-13,Paid Ads,2024-05-16
3791,3791,8,2024-01-12,Organic Search,2024-01-24
3792,3792,9,2025-06-07,Direct,2025-06-12
3793,3793,20,2025-11-26,Paid Ads,2025-12-18
3794,3794,6,2023-10-30,Email,2023-11-25
3795,3795,23,2024-06-26,Organic Search,2024-07-09
3796,3796,5,2024-02-01,Organic Search,2024-02-24
3797,3797,12,2024-03-27,Paid Ads,2024-04-14
3798,3798,3,2025-10-05,Paid Ads,2025-10-06
3799,3799,28,2024-10-22,Paid Ads,2024-10-25
3800,3800,9,2025-05-31,Organic Search,2025-06-04
3801,3801,17,2026-06-18,Organic Search,2026-07-04
3802,3802,19,2025-09-28,Paid Ads,2025-10-03
3803,3803,2,2025-10-05,Email,2025-10-26
3804,3804,22,2026-08-04,Paid Ads,2026-08-14
3805,3805,11,2026-01-31,Organic Search,2026-02-07
3806,3806,18,2025-12-04,Organic Search,2025-12-18
3807,3807,20,2025-11-25,Paid Ads,2025-12-24
3808,3808,13,2026-01-26,Paid Ads,2026-02-23
3809,3809,25,2025-08-17,Paid Ads,2025-08-20
3810,3810,20,2025-11-28,Paid Ads,2025-12-17
3811,3811,26,2025-09-21,Email,2025-10-13
3812,3812,5,2024-01-13,Paid Ads,2024-01-22
3813,3813,25,2025-08-17,Organic Search,2025-08-17
3814,3814,7,2024-01-15,Paid Ads,2024-02-01
3815,3815,27,2025-06-29,Paid Ads,2025-07-24
3816,3816,19,2025-10-15,Organic Search,2025-10-26
3817,3817,7,2024-01-14,Paid Ads,2024-02-07
3818,3818,23,2024-06-09,Paid Ads,2024-07-03
3819,3819,20,2025-11-22,Organic Search,2025-11-22
3820,3820,1,2024-09-06,Email,2024-09-08
3821,3821,7,2023-12-30,Paid Ads,2024-01-04
3822,3822,24,2025-06-11,Direct,2025-07-03
3823,3823,21,2026-05-05,Organic Search,2026-05-05
3824,3824,27,2025-06-23,Paid Ads,2025-07-06
3825,3825,23,2024-06-16,Email,2024-06-27
3826,3826,5,2024-02-01,Paid Ads,2024-02-28
3827,3827,10,2024-05-10,Paid Ads,2024-05-11
3828,3828,7,2023-12-15,Paid Ads,2023-12-15
3829,3829,25,2025-08-08,Organic Search,2025-08-29
3830,3830,14,2026-04-29,Paid Ads,2026-05-19
3831,3831,5,2024-01-18,Paid Ads,2024-01-21
3832,3832,16,2025-05-18,Paid Ads,2025-06-15
3833,3833,9,2025-05-14,Organic Search,2025-06-03
3834,3834,20,2025-11-02,Direct,2025-11-11
3835,3835,27,2025-06-09,Organic Search,2025-07-06
3836,3836,6,2023-10-04,Organic Search,2023-10-26
3837,3837,22,2026-08-12,Paid Ads,2026-09-04
3838,3838,16,2025-05-03,Organic Search,2025-05-06
3839,3839,2,2025-10-01,Organic Search,2025-10-30
3840,3840,15,2024-09-24,Paid Ads,2024-10-14
3841,3841,30,2026-05-16,Organic Search,2026-05-16
3842,3842,28,2024-10-15,Organic Search,2024-10-26
3843,3843,4,2024-01-20,Organic Search,2024-02-10
3844,3844,10,2024-05-16,Organic Search,2024-06-14
3845,3845,15,2024-09-25,Paid Ads,2024-09-28
3846,3846,7,2023-12-30,Email,2024-01-22
3847,3847,4,2024-01-17,Paid Ads,2024-01-27
3848,3848,29,2024-09-26,Paid Ads,2024-10-18
3849,3849,22,2026-08-14,Paid Ads,2026-08-16
3850,3850,23,2024-06-12,Paid Ads,2024-06-15
3851,3851,15,2024-09-13,Direct,2024-09-24
3852,3852,3,2025-09-29,Organic Search,2025-10-25
3853,3853,21,2026-04-28,Organic Search,2026-04-30
3854,3854,28,2024-10-22,Paid Ads,2024-11-17
3855,3855,29,2024-09-06,Email,2024-09-11
3856,3856,12,2024-04-16,Email,2024-04-25
3857,3857,11,2025-12-25,Paid Ads,2026-01-13
3858,3858,15,2024-09-16,Email,2024-10-12
3859,3859,27,2025-06-13,Organic Search,2025-06-13
3860,3860,1,2024-08-28,Paid Ads,2024-09-13
3861,3861,16,2025-05-08,Paid Ads,2025-05-19
3862,3862,23,2024-06-08,Organic Search,2024-06-17
3863,3863,4,2024-01-24,Organic Search,2024-02-01
3864,3864,17,2026-06-14,Paid Ads,2026-07-13
3865,3865,26,2025-09-19,Paid Ads,2025-09-19
3866,3866,4,2024-01-25,Paid Ads,2024-02-16
3867,3867,21,2026-05-04,Direct,2026-05-04
3868,3868,27,2025-06-24,Email,2025-06-27
3869,3869,24,2025-06-26,Organic Search,2025-07-02
3870,3870,14,2026-04-21,Organic Search,2026-05-16
3871,3871,5,2024-01-22,Paid Ads,2024-02-10
3872,3872,1,2024-09-02,Direct,2024-09-26
3873,3873,2,2025-10-08,Email,2025-10-29
3874,3874,21,2026-05-03,Paid Ads,2026-05-07
3875,3875,17,2026-06-15,Organic Search,2026-07-15
3876,3876,29,2024-09-29,Paid Ads,2024-10-06
3877,3877,26,2025-09-23,Organic Search,2025-10-13
3878,3878,24,2025-06-27,Email,2025-07-08
3879,3879,24,2025-06-12,Paid Ads,2025-07-06
3880,3880,10,2024-05-10,Email,2024-06-02
3881,3881,23,2024-06-26,Organic Search,2024-07-20
3882,3882,1,2024-08-21,Paid Ads,2024-09-04
3883,3883,23,2024-06-07,Organic Search,2024-06-29
3884,3884,25,2025-08-09,Organic Search,2025-08-27
3885,3885,1,2024-08-30,Organic Search,2024-09-02
3886,3886,16,2025-05-23,Email,2025-06-10
3887,3887,25,2025-08-07,Direct,2025-08-16
3888,3888,6,2023-10-20,Email,2023-11-16
3889,3889,3,2025-09-19,Paid Ads,2025-10-03
3890,3890,20,2025-11-26,Paid Ads,2025-12-07
3891,3891,14,2026-05-10,Paid Ads,2026-06-08
3892,3892,15,2024-09-11,Organic Search,2024-10-04
3893,3893,11,2026-01-27,Organic Search,2026-02-25
3894,3894,24,2025-06-25,Paid Ads,2025-07-10
3895,3895,11,2025-12-29,Paid Ads,2026-01-09
3896,3896,26,2025-09-22,Organic Search,2025-09-29
3897,3897,13,2026-01-24,Organic Search,2026-02-06
3898,3898,27,2025-06-07,Direct,2025-07-04
3899,3899,6,2023-10-16,Paid Ads,2023-10-17
3900,3900,30,2026-05-18,Paid Ads,2026-06-05
3901,3901,19,2025-10-12,Organic Search,2025-11-04
3902,3902,13,2026-01-26,Organic Search,2026-02-14
3903,3903,12,2024-03-16,Paid Ads,2024-03-16
3904,3904,27,2025-06-08,Direct,2025-06-26
3905,3905,14,2026-05-09,Paid Ads,2026-05-20
3906,3906,10,2024-05-16,Email,2024-06-08
3907,3907,25,2025-08-08,Email,2025-08-27
3908,3908,2,2025-09-29,Paid Ads,2025-10-06
3909,3909,26,2025-09-15,Organic Search,2025-09-28
3910,3910,21,2026-05-02,Organic Search,2026-05-16
3911,3911,22,2026-08-06,Direct,2026-09-04
3912,3912,2,2025-10-01,Direct,2025-10-14
3913,3913,29,2024-09-20,Organic Search,2024-10-16
3914,3914,16,2025-05-06,Direct,2025-05-25
3915,3915,11,2026-01-02,Paid Ads,2026-01-13
3916,3916,17,2026-06-15,Organic Search,2026-06-20
3917,3917,11,2026-01-06,Organic Search,2026-01-28
3918,3918,8,2024-01-07,Organic Search,2024-01-18
3919,3919,24,2025-06-01,Organic Search,2025-06-29
3920,3920,22,2026-08-12,Paid Ads,2026-08-21
3921,3921,10,2024-05-18,Organic Search,2024-05-21
3922,3922,21,2026-05-02,Organic Search,2026-05-23
3923,3923,15,2024-09-21,Direct,2024-10-17
3924,3924,9,2025-06-10,Paid Ads,2025-06-10
3925,3925,29,2024-09-27,Organic Search,2024-10-08
3926,3926,10,2024-05-16,Paid Ads,2024-05-30
3927,3927,20,2025-11-17,Organic Search,2025-11-29
3928,3928,10,2024-05-16,Email,2024-05-20
3929,3929,19,2025-10-13,Paid Ads,2025-10-21
3930,3930,22,2026-08-11,Direct,2026-08-22
3931,3931,20,2025-11-05,Paid Ads,2025-11-16
